article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
0836541002,836541,Clarissa long jumpsuit,295,Pyjama jumpsuit/playsuit,Nightwear,1010009,Glittering/Metallic,51,Light Pink,1,Dusty Light,4,Pink,8716,Young Girl Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1005,Jersey Fancy,"Cropped, pleated jumpsuit in airy, glittery jersey with raw edges. Opening and button at the back of the neck, a loose added layer at the top, and straight, wide legs. Jersey lining."
0836605003,836605,Lina Linen scarf,80,Scarf,Accessories,1010001,All over pattern,32,Orange,2,Medium Dusty,3,Orange,3409,Scarves,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Linen scarf with raw edges and short fringe trims on the short sides.
0836625003,836625,ROBYN speed 2 dress-w,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short dress in woven fabric with short, voluminous puff sleeves. Opening and concealed button at the back of the neck and a gathered seam at the waist."
0836672001,836672,EMILY woven family PJ,297,Pyjama set,Nightwear,1010004,Check,43,Dark Red,7,Medium,18,Red,7922,Kids Girl UW/NW,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1017,"Under-, Nightwear","Pyjamas with a long-sleeved shirt and bottoms in soft cotton flannel. Shirt with rounded notch lapels, buttons down the front and an open chest pocket. Bottoms with an elasticated drawstring waist."
0836862001,836862,Gunde SS Body,256,Bodysuit,Garment Upper body,1010020,Contrast,10,White,3,Light,9,White,6545,Baby Boy Jersey Fancy,G,Baby Sizes 50-98,4,Baby/Children,41,Baby Boy,1005,Jersey Fancy,"Short-sleeved bodysuit in soft cotton jersey with a contrasting colour collar in woven fabric, button placket, fake pocket at the top and press-studs at the crotch."
0836997011,836997,RONNY FANCY,255,T-shirt,Garment Upper body,1010010,Melange,31,Light Orange,3,Light,3,Orange,5832,Light Basic Jersey,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,"T-shirt in soft jersey made from a cotton blend with a round, ribbed neckline."
0836997014,836997,RONNY FANCY,255,T-shirt,Garment Upper body,1010017,Stripe,73,Dark Blue,4,Dark,2,Blue,5832,Light Basic Jersey,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,"T-shirt in soft jersey made from a cotton blend with a round, ribbed neckline."
0837028001,837028,Sasha Lace Off Shoulder,245,Cardigan,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Fitted, off-the shoulder top in a fine rib knit with a wide lace trim at the top and long sleeves."
0837106002,837106,Barcelona HB,74,Hair/alice band,Accessories,1010016,Solid,31,Light Orange,1,Dusty Light,11,Beige,3519,Gloves/Hats,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Wide headband in a soft, fine knit with a decorative knot at the front."
0837325001,837325,Max Pile Coat,262,Jacket,Garment Upper body,1010016,Solid,14,Dark Beige,4,Dark,11,Beige,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Coat in soft pile with notch lapels, concealed press-studs down the front and side pockets. Lined."
0837360002,837360,Foxy Loxy,262,Jacket,Garment Upper body,1010016,Solid,43,Dark Red,4,Dark,18,Red,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,Short jacket in soft faux fur with hook-and-eye fasteners at the front and discreet side pockets. Lined.
0837448001,837448,Anja jumper,252,Sweater,Garment Upper body,1010016,Solid,90,Other Green,5,Bright,10,Yellowish Green,1648,Knitwear,A,Ladieswear,1,Ladieswear,18,Womens Trend,1003,Knitwear,"Oversized jumper in a soft, rib-knit wool blend with a V-neck front and back, low dropped shoulders, long, wide sleeves with closer-fitting cuffs, and slits in the sides."
0837680005,837680,Frugan 2-pack,254,Top,Garment Upper body,1010010,Melange,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,Long-sleeved tops in stretch organic cotton jersey with a wide neckline and gathers at the sides for best fit over the tummy.
0837741002,837741,Birdy HW,274,Shorts,Garment Lower body,1010023,Denim,8,Dark Grey,4,Dark,12,Grey,1723,Shorts,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1025,Shorts,"Shorts in sturdy cotton denim with a high, elasticated paper bag waist, detachable tie belt and zip fly and buttons. Front pockets, back pockets and sewn-in turn-ups at the hems."
0838262002,838262,Skirt Goldie,275,Skirt,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,7917,Kids Girl Denim,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1016,Trousers Denim,"Skirt in washed cotton denim with an elasticated waist, zip fly and press-stud, side pockets and back pockets. Unlined."
0838325001,838325,JACKET CROPPED,262,Jacket,Garment Upper body,1010023,Denim,51,Light Pink,3,Light,4,Pink,8917,Young Girl Denim,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1016,Trousers Denim,"Cropped jacket in washed, slightly stretchy cotton denim with a collar, buttons down the front, flap chest pockets with a press-stud, long sleeves with buttoned cuffs, and tabs with buttons at the hem."
0838640001,838640,Donna linen blazer,264,Blazer,Garment Upper body,1010016,Solid,11,Off White,1,Dusty Light,9,White,1212,Suit,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1008,Dressed,"Gently fitted jacket in a soft linen and viscose weave with a concealed hook-and-eye fastening and flap welt pockets at the front. 3/4-length sleeves with a draped effect at the cuffs, and a single back vent. Lined."
0838688003,838688,SW Erik rashgaurd UV,57,Swimsuit,Swimwear,1010017,Stripe,73,Dark Blue,4,Dark,2,Blue,2950,Baby Toys/Acc,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1019,Accessories,"Block-coloured swimsuit with a small stand-up collar, 3/4-length raglan sleeves and short legs. Zip with a zip guard at the back. UPF 50."
0838783001,838783,Tyko sneaker,94,Sneakers,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3929,Divided Shoes,D,Divided,2,Divided,52,Divided Accessories,1020,Shoes,"Mesh trainers with imitation leather details, a padded edge and tongue, and lacing at the front. Mesh linings and insoles. Platform approx. 6 cm."
0838837004,838837,SW Dolly  UV sunhat,76,Hat/brim,Accessories,1010006,Dot,93,Dark Green,2,Medium Dusty,19,Green,2950,Baby Toys/Acc,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1019,Accessories,Patterned beach hat with a flounced brim and ties under the chin. Width of brim 6 cm.
0838900001,838900,Miley boho dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short dress in woven fabric with a round neckline trimmed with a decorative, embroidered band and a V-shaped opening at the front with twisted ties at the top. Long sleeves with smocked cuffs, a gathered seam with a small frill trim at the waist and a skirt with a flounced hem. Unlined."
0838920001,838920,Collins midi dress,265,Dress,Garment Full body,1010006,Dot,9,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Calf-length dress in viscose crêpe with a V-neck. Short sleeves with a small opening and ties at the hems, buttons down the front and two slits at the hem. Unlined."
0838951001,838951,Leia MC dress (RW),265,Dress,Garment Full body,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,2033,Woven Tops,A,Ladieswear,1,Ladieswear,8,Mama,1010,Blouses,"Short, V-neck dress in woven fabric with a unique nursing feature. Collar, a decorative button band at the top and a yoke at the back. Flap chest pockets with a pleat and a seam at the waist with ties at the front and elastication at the back. Long sleeves with buttoned cuffs, and a rounded hem. Unlined. The design includes a double layer to help retain warmth while allowing easier nursing access."
0839079003,839079,Iris sandal,91,Sandals,Shoes,1010011,Metallic,10,White,3,Light,9,White,6561,Baby Shoes,G,Baby Sizes 50-98,4,Baby/Children,42,Kids & Baby Shoes,1020,Shoes,Sandals in imitation leather with glittery straps at the front and an adjustable ankle strap with a hook and loop fastening at one side. Imitation leather linings and insoles and fluted soles.
0839089001,839089,COMFY fancy dress,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,Long-sleeved dress in soft organic cotton jersey with a glittery pattern. Seam at the waist and a flared skirt. Unlined.
0839284002,839284,Gaga Rouching Tank,253,Vest top,Garment Upper body,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Short, sleeveless top in a fine knit with wide shoulder straps, a sweetheart neckline and a drawstring down the front to create a draped effect."
0839313001,839313,Carrie Back Twist Tee,252,Sweater,Garment Upper body,1010016,Solid,53,Dark Pink,5,Bright,4,Pink,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,Short-sleeved top in a loose rib knit. Deep neckline at the back with a twisted detail at the hem.
0839319002,839319,2P STUBBE DUNGAREE,268,Dungarees,Garment Full body,1010001,All over pattern,92,Green,2,Medium Dusty,20,Khaki green,6545,Baby Boy Jersey Fancy,G,Baby Sizes 50-98,4,Baby/Children,41,Baby Boy,1005,Jersey Fancy,"Trousers in lightweight cotton sweatshirt fabric with a chest pocket, straps with buttons at the front, and sewn-in turn-ups at the hems. Soft jersey lining at the top."
0839326001,839326,Lemon Cardigan,245,Cardigan,Garment Upper body,1010016,Solid,13,Beige,1,Dusty Light,11,Beige,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Slightly longer cardigan in soft, fine-knit slub yarn with low dropped shoulders and short sleeves. No buttons."
0839402002,839402,Provance dress,265,Dress,Garment Full body,1010021,Lace,10,White,3,Light,9,White,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,"Short lace dress with a concealed zip at the back, cap sleeves, a seam at the waist and a gently flared skirt. Jersey lining."
0839523001,839523,Parissa skirt,275,Skirt,Garment Lower body,1010026,Other structure,9,Black,4,Dark,5,Black,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,"Calf-length, pleated skirt in jersey with a slight sheen. Elasticated waist and a laser-cut hem. Unlined."
0839552001,839552,LASSY SS woven shirt,258,Blouse,Garment Upper body,1010016,Solid,11,Off White,1,Dusty Light,9,White,6557,Baby Exclusive,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1006,Woven/Jersey/Knitted mix Baby,"Baby Exclusive. Short-sleeved shirt in a soft, organic cotton double weave with a round neckline and buttons on one shoulder. Patch front pockets, and a gently rounded hem."
0839649001,839649,HELEN 2P hairband,74,Hair/alice band,Accessories,1010016,Solid,12,Light Beige,1,Dusty Light,9,White,6557,Baby Exclusive,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1006,Woven/Jersey/Knitted mix Baby,Baby Exclusive. Hairbands in a braided cotton weave with covered elastication at the back.
0839773001,839773,ALGOT 2-p tshirt,255,T-shirt,Garment Upper body,1010012,Mixed solid/pattern,73,Dark Blue,4,Dark,2,Blue,6564,Newborn,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1005,Jersey Fancy,"Long-sleeved tops in soft, organic cotton jersey with a wrapover front and press-studs down one side. One patterned top and one in a solid colour."
0839816001,839816,LASSE tanktop,253,Vest top,Garment Upper body,1010017,Stripe,12,Light Beige,1,Dusty Light,9,White,6557,Baby Exclusive,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1006,Woven/Jersey/Knitted mix Baby,"Baby Exclusive. Vest top in a crinkled, organic cotton weave with a button placket and short slits in the sides."
0839824001,839824,MC Bluebell dress,265,Dress,Garment Full body,1010016,Solid,92,Green,1,Dusty Light,19,Green,1909,Woven top,A,Ladieswear,1,Ladieswear,2,H&M+,1010,Blouses,Short V-neck dress in a crêpe weave with double-layered flutter sleeves that fall in soft pleats over the shoulders. Elasticated seam at the waist with narrow ties at the sides. Lined.
0839845002,839845,Molly Blouse,258,Blouse,Garment Upper body,1010001,All over pattern,9,Black,4,Dark,5,Black,2033,Woven Tops,A,Ladieswear,1,Ladieswear,8,Mama,1010,Blouses,"Long-sleeved blouse in a soft, patterned viscose weave with a V-neck and covered buttons at the front. Seam with covered elastication at the waist and decorative ties at the sides."
0840027001,840027,Selina skirt,275,Skirt,Garment Lower body,1010001,All over pattern,13,Beige,2,Medium Dusty,11,Beige,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,"Long skirt in a Tencel™ lyocell and viscose weave with a high waist, concealed zip at the back and gently flared hem with a slit at the front. Slightly longer at the back. Unlined."
0840084002,840084,Polly Shorts,274,Shorts,Garment Lower body,1010007,Embroidery,21,Light Yellow,3,Light,8,Yellow,6525,Baby Girl Jersey Fancy,G,Baby Sizes 50-98,4,Baby/Children,40,Baby Girl,1005,Jersey Fancy,"Shorts in soft cotton jersey with embroidered hearts. Narrow, covered elastication and a decorative, twisted drawstring at the waist, and scalloped hems."
0840438002,840438,Chelsea WD trousers TP,272,Trousers,Garment Lower body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,8756,Young Boy Trouser,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1009,Trousers,"Suit trousers in woven fabric with an adjustable, elasticated waist and zip fly with a hook and eye fastening. Side pockets, jetted back pockets with a button, and tapered legs with creases."
0840505009,840505,MOLLY hood (TVP),308,Hoodie,Garment Upper body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,7920,Kids Girl Jersey Basic,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,Zip-through hoodie in sweatshirt fabric made from a cotton blend with a soft brushed inside. Front pockets and ribbing at the cuffs and hem. The cotton content of the hoodie is organic.
0840509020,840509,MIA FANCY jogger (TVP),272,Trousers,Garment Lower body,1010005,Colour blocking,43,Dark Red,4,Dark,18,Red,7920,Kids Girl Jersey Basic,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,Joggers in sweatshirt fabric made from an organic cotton and recycled polyester blend with a soft brushed inside. Covered elastication at the waist and ribbed hems.
0840551001,840551,Billie runner,94,Sneakers,Shoes,1010016,Solid,10,White,3,Light,9,White,6561,Baby Shoes,G,Baby Sizes 50-98,4,Baby/Children,42,Kids & Baby Shoes,1020,Shoes,"Trainers in mesh with imitation leather details and a lightly padded edge and tongue. Elasticated lacing and a hook and loop tab at the front, and a loop at the back. Mesh linings and insoles and patterned soles."
0840586001,840586,KIDS-Bob Pants,272,Trousers,Garment Lower body,1010017,Stripe,12,Light Beige,1,Dusty Light,11,Beige,7857,Kids Boy Exclusive,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1001,Unknown,"KIDS EXCLUSIVE. Trousers in sturdy organic cotton jersey with an elasticated, drawstring waist and sewn-in turn-ups at the hems."
0840849001,840849,TILLY BLOUSE,258,Blouse,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses,"Wide blouse in a crinkled weave with lace trims and embroidered details. V-shaped opening at the top, a seam under the bust and at the hem and long, wide sleeves with pleats and covered elastication at the cuffs. Slightly longer at the back."
0840911001,840911,SPORT Eva tank,254,Top,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,Fitted sports vest top in fast-drying functional fabric with a racer back and gathers in the sides for best fit over the tummy. The polyester content of the top is recycled.
0840922001,840922,Major summer 6PCS set,270,Garment Set,Garment Full body,1010012,Mixed solid/pattern,71,Light Blue,1,Dusty Light,2,Blue,6545,Baby Boy Jersey Fancy,G,Baby Sizes 50-98,4,Baby/Children,41,Baby Boy,1005,Jersey Fancy,"Set in soft cotton jersey. Two T-shirts with a press-stud on one shoulder (except in sizes 1½-4Y) and rib trim around the neckline. Two patterned vest tops with a press-stud on one shoulder (except in sizes 1½-4Y). Two pairs of shorts with an elasticated, drawstring waist and side pockets."
0840966002,840966,Frida cargo,272,Trousers,Garment Lower body,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,5686,Trouser,F,Menswear,3,Menswear,20,Contemporary Smart,1009,Trousers,"Cargo trousers in a stretch cotton weave with a regular waist, zip fly and button and slim legs, Diagonal side pockets, welt back pockets with a flap, and leg pockets with a pleat and flap."
